total_entities,avg_attributes_per_entity,has_unstructured_data,nested_entities_count,max_cardinality_score,expected_read_write_ratio,is_realtime_essential,data_growth_rate_gb_month,db_type,normalization_form,indexing_strategy,sharding_key
1,10.0,1,10,1,5.392799999999999,1,89.042,document,denormalized,compound_index,required
1,10.0,1,10,1,14.9213,1,19.79,document,denormalized,compound_index,not_required
1,144.0,1,176,1,15.2063,0,63.4205,document,denormalized,compound_index,required
1,10.0,1,10,1,2.2255000000000003,1,16.933500000000002,document,denormalized,compound_index,not_required
1,4.0,0,4,1,7.8191,1,77.6305,document,denormalized,compound_index,required
1,93.0,1,131,1,1.7543,1,50.095,document,denormalized,compound_index,required
1,10.0,1,10,1,14.7047,0,51.835,document,denormalized,compound_index,required
1,34.0,1,42,1,13.0327,1,90.7675,document,denormalized,compound_index,required
1,178.0,1,266,1,3.8234000000000004,1,77.32600000000001,document,denormalized,compound_index,required
1,10.0,1,10,1,18.3888,1,78.77600000000001,document,denormalized,compound_index,required
1,10.0,1,10,1,5.161,1,96.756,document,denormalized,compound_index,required
1,10.0,1,10,1,8.774799999999999,0,42.352,document,denormalized,compound_index,required
1,10.0,1,10,1,14.5014,1,120.217,document,denormalized,compound_index,required
1,6.0,0,6,1,1.7885,1,115.3015,document,denormalized,compound_index,required
1,2192.0,1,1000900,1,11.134599999999999,1,76.949,document,denormalized,compound_index,required
1,10.0,1,10,1,16.570500000000003,1,81.96600000000001,document,denormalized,compound_index,required
1,715.0,1,880,1,7.986300000000001,1,67.089,document,denormalized,compound_index,required
1,478.0,1,606,1,10.0421,1,91.71,document,denormalized,compound_index,required
1,10.0,1,10,1,9.6374,0,7.827500000000001,document,denormalized,compound_index,not_required
1,596.0,1,728,1,12.757200000000001,1,60.650999999999996,document,denormalized,compound_index,required
1,10.0,1,10,1,12.6831,1,146.781,document,denormalized,compound_index,required
1,10.0,1,10,1,5.915299999999999,1,47.441500000000005,document,denormalized,compound_index,required
1,232.0,1,265,1,7.3327,0,80.95100000000001,document,denormalized,compound_index,required
1,13.0,0,13,1,7.898899999999999,1,56.184999999999995,document,denormalized,compound_index,required
1,1163.0,1,1400,1,16.9467,1,127.902,document,denormalized,compound_index,required
1,2297.0,1,2787,1,8.0547,1,116.8965,document,denormalized,compound_index,required
1,10.0,1,11,1,14.6895,1,75.1655,document,denormalized,compound_index,required
1,123.0,1,145,1,3.8823,1,11.4525,document,denormalized,compound_index,not_required
1,10.0,1,10,1,3.0766999999999998,1,18.615499999999997,document,denormalized,compound_index,not_required
1,250.0,1,281,1,11.0928,1,81.241,document,denormalized,compound_index,required
1,10.0,1,10,1,17.6782,0,18.8185,document,denormalized,compound_index,not_required
1,10.0,1,11,1,1.0209,1,95.42200000000001,document,denormalized,compound_index,required
1,10.0,1,12,1,9.6374,1,113.663,document,denormalized,compound_index,required
1,249.0,1,274829,1,8.0737,1,48.137499999999996,document,denormalized,compound_index,required
1,10.0,1,10,1,8.4404,1,40.815,document,denormalized,compound_index,required
1,10.0,1,11,1,19.6352,1,77.848,document,denormalized,compound_index,required
1,10.0,1,10,1,2.0126999999999997,0,94.40700000000001,document,denormalized,compound_index,required
1,380.0,1,455,1,1.6688,1,22.951,document,denormalized,compound_index,not_required
1,158.0,1,192,1,8.546800000000001,1,32.695,document,denormalized,compound_index,required
1,421.0,1,528,1,1.855,0,62.767999999999994,document,denormalized,compound_index,required
1,97.0,1,113,1,2.9208999999999996,1,112.79299999999999,document,denormalized,compound_index,required
1,10.0,1,10,1,18.8144,1,103.745,document,denormalized,compound_index,required
1,10.0,1,10,1,5.0527,0,97.191,document,denormalized,compound_index,required
1,6781.0,1,33147,1,12.6812,0,66.8425,document,denormalized,compound_index,required
1,656.0,1,785,1,18.4249,1,77.5,document,denormalized,compound_index,required
1,10.0,1,15,1,7.4011,1,96.9445,document,denormalized,compound_index,required
1,34.0,1,43273,1,11.8034,1,21.5735,document,denormalized,compound_index,not_required
1,82.0,1,98,1,1.3742999999999999,0,18.253,document,denormalized,compound_index,not_required
1,10.0,1,12,1,5.4992,0,98.264,document,denormalized,compound_index,required
1,97.0,1,118,1,17.5395,1,67.1035,document,denormalized,compound_index,required
1,10.0,1,10,1,12.8541,1,99.07600000000001,document,denormalized,compound_index,required
1,10.0,1,10,1,2.1742,0,64.7255,document,denormalized,compound_index,required
1,67.0,1,79,1,16.7035,0,140.604,document,denormalized,compound_index,required
1,74.0,1,84,1,13.5419,0,50.472,document,denormalized,compound_index,required
1,14731.0,1,159633,1,5.3415,1,49.833999999999996,document,denormalized,compound_index,required
1,10.0,1,10,1,3.375,1,135.935,document,denormalized,compound_index,required
1,10.0,1,10,1,6.3903,1,139.0235,document,denormalized,compound_index,required
1,10.0,1,10,1,19.9677,0,61.318000000000005,document,denormalized,compound_index,required
1,72.0,1,86,1,10.3423,0,55.5615,document,denormalized,compound_index,required
1,10.0,1,10,1,12.0314,1,136.631,document,denormalized,compound_index,required
1,68.0,1,81,1,17.9537,0,39.684,document,denormalized,compound_index,required
1,98.0,1,114,1,13.6597,0,120.39099999999999,document,denormalized,compound_index,required
1,10.0,1,11,1,19.0329,0,18.5865,document,denormalized,compound_index,not_required
2,7.0,0,0,2,3.57125,0,11.419119999999998,relational,3nf,primary_key_index,not_required
11,4.2727272727272725,0,0,3,3.78095,0,8.909729999999998,relational,3nf,primary_key_index,not_required
3,7.0,0,0,2,4.604,0,18.531380000000002,relational,3nf,primary_key_index,not_required
4,3.25,0,0,2,2.50295,0,4.82227,relational,3nf,primary_key_index,not_required
2,6.0,0,0,2,4.18235,0,5.164549999999999,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,4.94015,0,3.35763,relational,3nf,primary_key_index,not_required
3,6.666666666666667,0,0,2,2.57855,0,10.300739999999998,relational,3nf,primary_key_index,not_required
2,5.5,0,0,2,1.20335,0,18.88759,relational,3nf,primary_key_index,not_required
15,2.8666666666666667,0,0,3,1.87475,0,10.326609999999999,relational,3nf,primary_key_index,not_required
14,4.071428571428571,0,0,2,0.6062,0,19.87264,relational,3nf,primary_key_index,not_required
3,6.0,0,0,2,3.263,1,9.331609999999998,relational,3nf,primary_key_index,not_required
7,3.2857142857142856,0,0,3,4.022600000000001,0,13.275789999999999,relational,3nf,primary_key_index,not_required
3,6.0,0,0,2,1.4405000000000001,0,8.836099999999998,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,2.94395,0,16.33243,relational,3nf,primary_key_index,not_required
3,4.666666666666667,0,0,2,2.498,1,19.55623,relational,3nf,primary_key_index,not_required
5,4.6,0,0,2,4.5122,0,8.90575,relational,3nf,primary_key_index,not_required
14,4.642857142857143,0,0,3,3.7922000000000002,1,13.90463,relational,3nf,primary_key_index,not_required
9,4.333333333333333,0,0,3,4.5626,0,14.386209999999998,relational,3nf,primary_key_index,not_required
8,6.25,0,0,2,4.4514499999999995,0,1.4352900000000002,relational,3nf,primary_key_index,not_required
4,5.5,0,0,3,3.8209999999999997,0,14.284719999999998,relational,3nf,primary_key_index,not_required
3,5.666666666666667,0,0,2,3.9478999999999997,0,18.70053,relational,3nf,primary_key_index,not_required
4,6.25,0,0,2,4.37585,0,2.25716,relational,3nf,primary_key_index,not_required
12,2.75,0,0,2,1.10165,1,16.2986,relational,3nf,primary_key_index,not_required
4,7.0,0,0,2,2.2118,0,1.5885200000000002,relational,3nf,primary_key_index,not_required
4,6.5,0,0,2,4.39925,0,15.415039999999998,relational,3nf,primary_key_index,not_required
3,4.666666666666667,0,0,2,2.89895,0,10.2092,relational,3nf,primary_key_index,not_required
3,6.666666666666667,0,0,2,1.96475,0,11.842989999999999,relational,3nf,primary_key_index,not_required
2,5.0,0,0,2,3.2225,0,0.51591,relational,3nf,primary_key_index,not_required
3,4.666666666666667,0,0,3,3.2022500000000003,1,4.436209999999999,relational,3nf,primary_key_index,not_required
2,4.5,0,0,3,4.3997,0,7.9027899999999995,relational,3nf,primary_key_index,not_required
4,2.75,0,0,2,3.4628,0,13.148429999999998,relational,3nf,primary_key_index,not_required
2,6.5,0,0,2,4.26065,0,10.26691,relational,3nf,primary_key_index,not_required
6,5.5,0,0,2,2.59115,1,14.449889999999998,relational,3nf,primary_key_index,not_required
3,2.6666666666666665,0,0,2,0.7655,0,10.62909,relational,3nf,primary_key_index,not_required
2,6.5,0,0,2,3.0587,0,19.69155,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,3.30575,1,0.1995,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,1.3127,0,7.03714,relational,3nf,primary_key_index,not_required
16,4.1875,0,0,2,0.7907,0,16.6369,relational,3nf,primary_key_index,not_required
7,6.571428571428571,0,0,3,0.75065,1,8.641079999999999,relational,3nf,primary_key_index,not_required
2,7.5,0,0,2,2.7851,0,15.703589999999998,relational,3nf,primary_key_index,not_required
11,5.909090909090909,0,0,3,1.1129,1,19.53235,relational,3nf,primary_key_index,not_required
3,8.333333333333334,0,0,3,3.1757,1,17.29758,relational,3nf,primary_key_index,not_required
3,5.0,0,0,2,2.7293,0,6.804309999999998,relational,3nf,primary_key_index,not_required
5,4.0,0,0,2,1.27715,1,13.35738,relational,3nf,primary_key_index,not_required
3,3.6666666666666665,0,0,2,2.83955,1,16.9951,relational,3nf,primary_key_index,not_required
4,4.25,0,0,2,0.58235,0,9.53061,relational,3nf,primary_key_index,not_required
3,5.0,0,0,2,1.0175,0,18.22691,relational,3nf,primary_key_index,not_required
11,4.454545454545454,0,0,3,4.27595,0,1.60643,relational,3nf,primary_key_index,not_required
4,5.0,0,0,2,3.92495,0,6.37447,relational,3nf,primary_key_index,not_required
4,4.75,0,0,3,1.13495,1,4.5973999999999995,relational,3nf,primary_key_index,not_required
6,6.833333333333333,0,0,3,2.3891,0,18.79008,relational,3nf,primary_key_index,not_required
4,5.5,0,0,2,3.3242000000000003,0,19.51643,relational,3nf,primary_key_index,not_required
7,3.2857142857142856,0,0,3,2.6969000000000003,0,4.629239999999999,relational,3nf,primary_key_index,not_required
5,5.4,0,0,3,3.4088,0,0.19353,relational,3nf,primary_key_index,not_required
4,5.75,0,0,2,1.0238,0,5.16057,relational,3nf,primary_key_index,not_required
2,8.5,0,0,2,3.0191,0,5.29191,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,0.50495,1,13.345439999999998,relational,3nf,primary_key_index,not_required
3,4.0,0,0,2,3.20675,0,0.7367999999999999,relational,3nf,primary_key_index,not_required
26,13.576923076923077,0,0,2,3.1464499999999997,0,13.89269,relational,3nf,primary_key_index,not_required
3,6.0,0,0,2,2.6915,0,6.933659999999999,relational,3nf,primary_key_index,not_required
6,4.0,0,0,2,3.902,0,7.361509999999999,relational,3nf,primary_key_index,not_required
7,4.0,0,0,3,3.44345,0,0.31492,relational,3nf,primary_key_index,not_required
5,5.2,0,0,2,1.7402,1,6.392379999999998,relational,3nf,primary_key_index,not_required
3,6.333333333333333,0,0,2,3.0092,1,11.168379999999999,relational,3nf,primary_key_index,not_required
10,5.1,0,0,2,1.5971,0,13.90463,relational,3nf,primary_key_index,not_required
3,5.0,0,0,2,1.3568,0,7.2759399999999985,relational,3nf,primary_key_index,not_required
4,5.0,0,0,2,4.5455000000000005,1,0.9994799999999998,relational,3nf,primary_key_index,not_required
3,4.666666666666667,0,0,2,3.2548999999999997,0,15.785179999999999,relational,3nf,primary_key_index,not_required
3,5.333333333333333,0,0,2,2.1209,1,16.84187,relational,3nf,primary_key_index,not_required
4,5.25,0,0,3,2.8796000000000004,0,2.5059099999999996,relational,3nf,primary_key_index,not_required
15,4.6,0,0,3,3.8579,0,2.8740599999999996,relational,3nf,primary_key_index,not_required
8,5.375,0,0,2,1.07555,0,16.85978,relational,3nf,primary_key_index,not_required
2,7.0,0,0,2,4.56755,0,10.408199999999999,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,1.98455,0,7.4112599999999995,relational,3nf,primary_key_index,not_required
3,5.666666666666667,0,0,2,3.19325,0,10.410189999999998,relational,3nf,primary_key_index,not_required
3,6.333333333333333,0,0,2,1.0458500000000002,0,15.247879999999999,relational,3nf,primary_key_index,not_required
11,3.272727272727273,0,0,3,2.6672,1,3.55464,relational,3nf,primary_key_index,not_required
7,3.0,0,0,3,4.3277,0,18.09557,relational,3nf,primary_key_index,not_required
6,5.333333333333333,0,0,3,2.6906,0,9.425139999999999,relational,3nf,primary_key_index,not_required
11,5.181818181818182,0,0,3,2.8274,0,16.87172,relational,3nf,primary_key_index,not_required
7,3.2857142857142856,0,0,2,3.72425,0,0.37859999999999994,relational,3nf,primary_key_index,not_required
2,6.5,0,0,2,4.11935,0,17.08465,relational,3nf,primary_key_index,not_required
3,6.0,0,0,2,3.56405,0,11.035049999999998,relational,3nf,primary_key_index,not_required
6,4.833333333333333,0,0,3,3.2733499999999998,1,4.38049,relational,3nf,primary_key_index,not_required
6,4.0,0,0,2,3.71435,0,5.540659999999999,relational,3nf,primary_key_index,not_required
4,5.0,0,0,2,2.40125,0,7.492849999999999,relational,3nf,primary_key_index,not_required
5,5.6,0,0,2,0.59765,0,14.05388,relational,3nf,primary_key_index,not_required
4,7.0,0,0,2,2.7761,0,9.347529999999999,relational,3nf,primary_key_index,not_required
2,9.5,0,0,2,3.25265,1,9.705729999999999,relational,3nf,primary_key_index,not_required
3,4.333333333333333,0,0,2,3.87635,1,12.340489999999999,relational,3nf,primary_key_index,not_required
3,5.333333333333333,0,0,2,3.78545,0,12.9156,relational,3nf,primary_key_index,not_required
2,5.5,0,0,2,3.524,0,13.59419,relational,3nf,primary_key_index,not_required
3,6.666666666666667,0,0,2,2.91335,0,15.210069999999998,relational,3nf,primary_key_index,not_required
4,4.5,0,0,2,0.7052,0,16.31651,relational,3nf,primary_key_index,not_required
2,7.0,0,0,2,4.698049999999999,0,17.0747,relational,3nf,primary_key_index,not_required
4,6.75,0,0,2,3.7363999999999997,0,12.205169999999997,relational,3nf,primary_key_index,not_required
3,5.0,0,0,2,3.46235,1,9.2739,relational,3nf,primary_key_index,not_required
12,3.5833333333333335,0,0,2,3.78545,0,8.77441,relational,3nf,primary_key_index,not_required
4,4.5,0,0,2,3.7233500000000004,0,16.94933,relational,3nf,primary_key_index,not_required
3,3.6666666666666665,0,0,2,3.3566000000000003,0,15.900599999999999,relational,3nf,primary_key_index,not_required
3,2.6666666666666665,0,0,3,2.5025,0,2.69894,relational,3nf,primary_key_index,not_required
2,6.0,0,0,2,4.63685,0,11.03704,relational,3nf,primary_key_index,not_required
4,4.5,0,0,3,2.02505,0,11.779309999999999,relational,3nf,primary_key_index,not_required
5,5.8,0,0,2,4.2341,0,14.567299999999998,relational,3nf,primary_key_index,not_required
5,4.4,0,0,2,2.4521,1,6.125719999999999,relational,3nf,primary_key_index,not_required
9,6.333333333333333,0,0,3,4.285399999999999,0,4.92376,relational,3nf,primary_key_index,not_required
7,4.428571428571429,0,0,2,1.0827499999999999,0,11.277829999999998,relational,3nf,primary_key_index,not_required
7,6.285714285714286,0,0,3,2.80985,0,8.90575,relational,3nf,primary_key_index,not_required
8,2.25,0,0,2,0.9041,0,8.384369999999999,relational,3nf,primary_key_index,not_required
2,5.0,0,0,2,3.4951999999999996,0,11.759409999999999,relational,3nf,primary_key_index,not_required
7,5.142857142857143,0,0,3,1.4333,1,0.60944,relational,3nf,primary_key_index,not_required
7,12.428571428571429,0,0,2,2.705,0,11.64996,relational,3nf,primary_key_index,not_required
16,5.625,0,0,3,1.3811,0,17.30355,relational,3nf,primary_key_index,not_required
